발생월,시도,시군구,사망자수,중상자수,경상자수,부상신고자수,cnt_minor,cnt_serious,cnt_fatal,total_cnt,ratio_0,ratio_1,ratio_2
8.0,울산,남구,6,173,494,33,527,173,6,706,0.7464589235127479,0.24504249291784702,0.0084985835694051
8.0,울산,동구,0,101,224,13,237,101,0,338,0.7011834319526628,0.2988165680473373,0.0
8.0,울산,북구,6,119,416,50,466,119,6,591,0.7884940778341794,0.20135363790186125,0.01015228426395939
8.0,울산,울주군,11,144,429,95,524,144,11,679,0.7717231222385862,0.21207658321060383,0.016200294550810016
8.0,울산,중구,5,113,320,40,360,113,5,478,0.7531380753138075,0.23640167364016737,0.010460251046025104
8.0,인천,강화군,4,50,115,3,118,50,4,172,0.686046511627907,0.29069767441860467,0.023255813953488372
8.0,인천,계양구,3,98,443,21,464,98,3,565,0.8212389380530973,0.17345132743362832,0.005309734513274336
8.0,인천,남동구,14,204,912,40,952,204,14,1170,0.8136752136752137,0.17435897435897435,0.011965811965811967
8.0,인천,동구,1,24,71,7,78,24,1,103,0.7572815533980582,0.23300970873786409,0.009708737864077669
8.0,인천,미추홀구,9,135,700,44,744,135,9,888,0.8378378378378378,0.15202702702702703,0.010135135135135136
8.0,인천,부평구,4,168,677,54,731,168,4,903,0.8095238095238095,0.18604651162790697,0.004429678848283499
8.0,인천,서구,9,211,845,33,878,211,9,1098,0.7996357012750456,0.19216757741347906,0.00819672131147541
8.0,인천,연수구,5,79,301,15,316,79,5,400,0.79,0.1975,0.0125
8.0,인천,옹진군,1,12,29,2,31,12,1,44,0.7045454545454546,0.2727272727272727,0.022727272727272728
8.0,인천,중구,2,93,295,14,309,93,2,404,0.7648514851485149,0.2301980198019802,0.0049504950495049506
8.0,전남,강진군,4,63,199,34,233,63,4,300,0.7766666666666666,0.21,0.013333333333333334
8.0,전남,고흥군,9,98,153,10,163,98,9,270,0.6037037037037037,0.362962962962963,0.03333333333333333
8.0,전남,곡성군,4,26,80,4,84,26,4,114,0.7368421052631579,0.22807017543859648,0.03508771929824561
8.0,전남,광양시,8,90,377,23,400,90,8,498,0.8032128514056225,0.18072289156626506,0.01606425702811245
8.0,전남,구례군,4,31,87,5,92,31,4,127,0.7244094488188977,0.2440944881889764,0.031496062992125984
8.0,전남,나주시,9,64,377,14,391,64,9,464,0.8426724137931034,0.13793103448275862,0.01939655172413793
8.0,전남,담양군,6,51,251,3,254,51,6,311,0.8167202572347267,0.1639871382636656,0.01929260450160772
8.0,전남,목포시,8,137,1075,37,1112,137,8,1257,0.8846459824980112,0.10898965791567224,0.006364359586316627
8.0,전남,무안군,8,55,175,5,180,55,8,243,0.7407407407407407,0.22633744855967078,0.03292181069958848
8.0,전남,보성군,5,36,105,2,107,36,5,148,0.722972972972973,0.24324324324324326,0.033783783783783786
8.0,전남,순천시,11,169,752,40,792,169,11,972,0.8148148148148148,0.17386831275720166,0.01131687242798354
8.0,전남,신안군,6,17,62,1,63,17,6,86,0.7325581395348837,0.19767441860465115,0.06976744186046512
8.0,전남,여수시,10,162,876,42,918,162,10,1090,0.8422018348623853,0.14862385321100918,0.009174311926605505
8.0,전남,영광군,3,35,82,7,89,35,3,127,0.7007874015748031,0.2755905511811024,0.023622047244094488
8.0,전남,영암군,10,83,241,5,246,83,10,339,0.7256637168141593,0.2448377581120944,0.029498525073746312
8.0,전남,완도군,10,33,115,3,118,33,10,161,0.7329192546583851,0.20496894409937888,0.062111801242236024
8.0,전남,장성군,0,47,122,8,130,47,0,177,0.7344632768361582,0.2655367231638418,0.0
8.0,전남,장흥군,11,43,168,17,185,43,11,239,0.7740585774058577,0.1799163179916318,0.04602510460251046
8.0,전남,진도군,5,22,78,2,80,22,5,107,0.7476635514018691,0.205607476635514,0.04672897196261682
8.0,전남,함평군,5,41,77,19,96,41,5,142,0.676056338028169,0.2887323943661972,0.035211267605633804
8.0,전남,해남군,8,79,152,13,165,79,8,252,0.6547619047619048,0.3134920634920635,0.031746031746031744
8.0,전남,화순군,8,41,161,10,171,41,8,220,0.7772727272727272,0.18636363636363637,0.03636363636363636
8.0,전북,고창군,11,49,91,1,92,49,11,152,0.6052631578947368,0.3223684210526316,0.07236842105263158
8.0,전북,군산시,16,157,706,46,752,157,16,925,0.812972972972973,0.16972972972972972,0.017297297297297298
8.0,전북,김제시,7,62,182,3,185,62,7,254,0.7283464566929134,0.2440944881889764,0.027559055118110236
8.0,전북,남원시,5,88,161,2,163,88,5,256,0.63671875,0.34375,0.01953125
8.0,전북,무주군,4,25,86,1,87,25,4,116,0.75,0.21551724137931033,0.034482758620689655
8.0,전북,부안군,4,65,164,11,175,65,4,244,0.7172131147540983,0.26639344262295084,0.01639344262295082
8.0,전북,순창군,8,33,47,15,62,33,8,103,0.6019417475728155,0.32038834951456313,0.07766990291262135
8.0,전북,완주군,13,64,211,3,214,64,13,291,0.7353951890034365,0.21993127147766323,0.044673539518900345
8.0,전북,익산시,14,155,611,6,617,155,14,786,0.7849872773536896,0.19720101781170485,0.017811704834605598
8.0,전북,임실군,3,31,53,1,54,31,3,88,0.6136363636363636,0.3522727272727273,0.03409090909090909
8.0,전북,장수군,5,17,33,0,33,17,5,55,0.6,0.3090909090909091,0.09090909090909091
8.0,전북,전주시,18,264,1352,18,1370,264,18,1652,0.8292978208232445,0.15980629539951574,0.010895883777239709
8.0,전북,정읍시,9,96,214,2,216,96,9,321,0.6728971962616822,0.29906542056074764,0.028037383177570093
8.0,전북,진안군,6,21,48,2,50,21,6,77,0.6493506493506493,0.2727272727272727,0.07792207792207792
8.0,제주,서귀포시,10,237,722,121,843,237,10,1090,0.773394495412844,0.21743119266055047,0.009174311926605505
8.0,제주,제주시,19,441,1785,259,2044,441,19,2504,0.8162939297124601,0.1761182108626198,0.0075878594249201275
8.0,충남,계룡시,0,12,40,1,41,12,0,53,0.7735849056603774,0.22641509433962265,0.0
8.0,충남,공주시,7,126,226,21,247,126,7,380,0.65,0.33157894736842103,0.018421052631578946
8.0,충남,금산군,4,45,90,5,95,45,4,144,0.6597222222222222,0.3125,0.027777777777777776
8.0,충남,논산시,9,132,200,3,203,132,9,344,0.5901162790697675,0.38372093023255816,0.02616279069767442
8.0,충남,당진시,20,104,389,19,408,104,20,532,0.7669172932330827,0.19548872180451127,0.03759398496240601
8.0,충남,보령시,8,117,241,5,246,117,8,371,0.6630727762803235,0.31536388140161725,0.0215633423180593
8.0,충남,부여군,4,86,75,0,75,86,4,165,0.45454545454545453,0.5212121212121212,0.024242424242424242
8.0,충남,서산시,6,195,330,17,347,195,6,548,0.6332116788321168,0.35583941605839414,0.010948905109489052
8.0,충남,서천군,7,68,157,5,162,68,7,237,0.6835443037974683,0.2869198312236287,0.029535864978902954
8.0,충남,아산시,13,164,581,26,607,164,13,784,0.7742346938775511,0.20918367346938777,0.016581632653061226
8.0,충남,예산군,13,87,184,9,193,87,13,293,0.658703071672355,0.29692832764505117,0.04436860068259386
8.0,충남,천안시,29,348,1573,148,1721,348,29,2098,0.8203050524308866,0.16587225929456625,0.013822688274547188
8.0,충남,청양군,8,38,85,0,85,38,8,131,0.648854961832061,0.2900763358778626,0.061068702290076333
8.0,충남,태안군,11,85,174,9,183,85,11,279,0.6559139784946236,0.3046594982078853,0.03942652329749104
8.0,충남,홍성군,6,86,153,4,157,86,6,249,0.6305220883534136,0.3453815261044177,0.024096385542168676
8.0,충북,괴산군,3,65,159,6,165,65,3,233,0.7081545064377682,0.27896995708154504,0.012875536480686695
8.0,충북,단양군,1,45,123,2,125,45,1,171,0.7309941520467836,0.2631578947368421,0.005847953216374269
8.0,충북,보은군,4,32,87,0,87,32,4,123,0.7073170731707317,0.2601626016260163,0.032520325203252036
8.0,충북,영동군,7,61,67,1,68,61,7,136,0.5,0.4485294117647059,0.051470588235294115
8.0,충북,옥천군,8,60,76,7,83,60,8,151,0.5496688741721855,0.3973509933774834,0.052980132450331126
8.0,충북,음성군,11,132,288,5,293,132,11,436,0.6720183486238532,0.30275229357798167,0.02522935779816514
8.0,충북,제천시,10,138,494,44,538,138,10,686,0.7842565597667639,0.20116618075801748,0.014577259475218658
8.0,충북,증평군,1,36,98,7,105,36,1,142,0.7394366197183099,0.2535211267605634,0.007042253521126761
8.0,충북,진천군,9,80,279,4,283,80,9,372,0.760752688172043,0.21505376344086022,0.024193548387096774
8.0,충북,청원군,4,44,105,1,106,44,4,154,0.6883116883116883,0.2857142857142857,0.025974025974025976
8.0,충북,청주시,24,600,2370,102,2472,600,24,3096,0.7984496124031008,0.1937984496124031,0.007751937984496124
8.0,충북,충주시,13,248,570,27,597,248,13,858,0.6958041958041958,0.289044289044289,0.015151515151515152
9.0,강원,강릉시,13,113,437,9,446,113,13,572,0.7797202797202797,0.19755244755244755,0.022727272727272728
9.0,강원,고성군,1,19,59,2,61,19,1,81,0.7530864197530864,0.2345679012345679,0.012345679012345678
9.0,강원,동해시,4,67,194,1,195,67,4,266,0.7330827067669173,0.2518796992481203,0.015037593984962405
9.0,강원,삼척시,9,52,168,0,168,52,9,229,0.7336244541484717,0.22707423580786026,0.039301310043668124
9.0,강원,속초시,1,82,196,1,197,82,1,280,0.7035714285714286,0.29285714285714287,0.0035714285714285713
9.0,강원,양구군,3,6,34,8,42,6,3,51,0.8235294117647058,0.11764705882352941,0.058823529411764705
9.0,강원,양양군,3,35,121,2,123,35,3,161,0.7639751552795031,0.21739130434782608,0.018633540372670808
9.0,강원,영월군,7,47,61,18,79,47,7,133,0.5939849624060151,0.3533834586466165,0.05263157894736842
9.0,강원,원주시,15,232,1075,53,1128,232,15,1375,0.8203636363636364,0.16872727272727273,0.01090909090909091
9.0,강원,인제군,2,46,62,5,67,46,2,115,0.5826086956521739,0.4,0.017391304347826087
9.0,강원,정선군,5,40,84,2,86,40,5,131,0.6564885496183206,0.3053435114503817,0.03816793893129771
9.0,강원,철원군,1,36,92,3,95,36,1,132,0.7196969696969697,0.2727272727272727,0.007575757575757576
9.0,강원,춘천시,9,179,736,195,931,179,9,1119,0.8319928507596068,0.15996425379803395,0.00804289544235925
9.0,강원,태백시,1,22,157,10,167,22,1,190,0.8789473684210526,0.11578947368421053,0.005263157894736842
9.0,강원,평창군,7,63,130,10,140,63,7,210,0.6666666666666666,0.3,0.03333333333333333
9.0,강원,홍천군,3,61,165,8,173,61,3,237,0.729957805907173,0.25738396624472576,0.012658227848101266
9.0,강원,화천군,1,23,55,5,60,23,1,84,0.7142857142857143,0.27380952380952384,0.011904761904761904
9.0,강원,횡성군,7,38,106,15,121,38,7,166,0.7289156626506024,0.2289156626506024,0.04216867469879518
9.0,경기,가평군,9,45,245,8,253,45,9,307,0.8241042345276873,0.1465798045602606,0.029315960912052116
9.0,경기,고양시,26,487,1842,189,2031,487,26,2544,0.7983490566037735,0.1914308176100629,0.010220125786163521
9.0,경기,과천시,3,27,126,14,140,27,3,170,0.8235294117647058,0.1588235294117647,0.01764705882352941
9.0,경기,광명시,6,121,512,82,594,121,6,721,0.8238557558945908,0.1678224687933426,0.008321775312066574
9.0,경기,광주시,5,237,1164,118,1282,237,5,1524,0.8412073490813649,0.15551181102362205,0.0032808398950131233
9.0,경기,구리시,3,86,417,17,434,86,3,523,0.8298279158699808,0.16443594646271512,0.0057361376673040155
9.0,경기,군포시,7,94,227,47,274,94,7,375,0.7306666666666667,0.25066666666666665,0.018666666666666668
9.0,경기,김포시,15,278,958,63,1021,278,15,1314,0.7770167427701674,0.2115677321156773,0.01141552511415525
9.0,경기,남양주시,12,285,1175,100,1275,285,12,1572,0.8110687022900763,0.18129770992366412,0.007633587786259542
9.0,경기,동두천시,1,40,200,14,214,40,1,255,0.8392156862745098,0.1568627450980392,0.00392156862745098
9.0,경기,부천시,10,383,1895,133,2028,383,10,2421,0.8376703841387856,0.15819909128459314,0.004130524576621231
9.0,경기,성남시,16,495,1820,183,2003,495,16,2514,0.7967382657120128,0.19689737470167065,0.006364359586316627
9.0,경기,수원시,17,548,2384,217,2601,548,17,3166,0.8215413771320278,0.17308907138344914,0.005369551484523057
9.0,경기,시흥시,14,303,1386,124,1510,303,14,1827,0.8264915161466886,0.16584564860426929,0.007662835249042145
9.0,경기,안산시,12,471,2070,186,2256,471,12,2739,0.823658269441402,0.171960569550931,0.004381161007667032
9.0,경기,안성시,12,168,643,69,712,168,12,892,0.7982062780269058,0.18834080717488788,0.013452914798206279
9.0,경기,안양시,7,208,709,35,744,208,7,959,0.7758081334723671,0.21689259645464026,0.0072992700729927005
9.0,경기,양주시,7,159,602,50,652,159,7,818,0.7970660146699267,0.19437652811735942,0.008557457212713936
9.0,경기,양평군,9,118,359,54,413,118,9,540,0.7648148148148148,0.21851851851851853,0.016666666666666666
9.0,경기,여주시,8,106,371,14,385,106,8,499,0.7715430861723447,0.2124248496993988,0.01603206412825651
9.0,경기,연천군,3,25,108,11,119,25,3,147,0.8095238095238095,0.17006802721088435,0.02040816326530612
9.0,경기,오산시,5,136,474,85,559,136,5,700,0.7985714285714286,0.19428571428571428,0.007142857142857143
9.0,경기,용인시,22,441,1970,267,2237,441,22,2700,0.8285185185185185,0.16333333333333333,0.008148148148148147
9.0,경기,의왕시,2,53,243,14,257,53,2,312,0.8237179487179487,0.16987179487179488,0.00641025641025641
9.0,경기,의정부시,10,202,743,150,893,202,10,1105,0.8081447963800905,0.18280542986425338,0.00904977375565611
9.0,경기,이천시,9,138,603,55,658,138,9,805,0.8173913043478261,0.17142857142857143,0.011180124223602485
9.0,경기,파주시,13,260,755,102,857,260,13,1130,0.7584070796460177,0.23008849557522124,0.011504424778761062
9.0,경기,평택시,26,423,1737,243,1980,423,26,2429,0.8151502675998353,0.17414573898723754,0.01070399341292713
9.0,경기,포천시,12,156,498,22,520,156,12,688,0.7558139534883721,0.22674418604651161,0.01744186046511628
9.0,경기,하남시,3,135,586,100,686,135,3,824,0.8325242718446602,0.1638349514563107,0.0036407766990291263
9.0,경기,화성시,23,386,1772,191,1963,386,23,2372,0.8275716694772344,0.1627318718381113,0.0096964586846543
9.0,경남,거제시,5,187,395,37,432,187,5,624,0.6923076923076923,0.29967948717948717,0.008012820512820512
9.0,경남,거창군,4,69,88,10,98,69,4,171,0.5730994152046783,0.40350877192982454,0.023391812865497075
9.0,경남,고성군,6,53,92,5,97,53,6,156,0.6217948717948718,0.33974358974358976,0.038461538461538464
9.0,경남,김해시,13,387,884,72,956,387,13,1356,0.7050147492625368,0.2853982300884956,0.009587020648967551
9.0,경남,남해군,4,66,52,16,68,66,4,138,0.4927536231884058,0.4782608695652174,0.028985507246376812
9.0,경남,밀양시,6,127,209,28,237,127,6,370,0.6405405405405405,0.34324324324324323,0.016216216216216217
9.0,경남,사천시,7,131,316,33,349,131,7,487,0.7166324435318275,0.26899383983572894,0.014373716632443531
9.0,경남,산청군,6,57,77,13,90,57,6,153,0.5882352941176471,0.37254901960784315,0.0392156862745098
9.0,경남,양산시,15,212,534,77,611,212,15,838,0.7291169451073986,0.2529832935560859,0.017899761336515514
9.0,경남,의령군,0,31,40,2,42,31,0,73,0.5753424657534246,0.4246575342465753,0.0
9.0,경남,진주시,19,205,268,23,291,205,19,515,0.5650485436893203,0.39805825242718446,0.036893203883495145
9.0,경남,창녕군,7,100,112,10,122,100,7,229,0.5327510917030568,0.4366812227074236,0.03056768558951965
9.0,경남,창원시(통합),23,565,1359,103,1462,565,23,2050,0.713170731707317,0.275609756097561,0.01121951219512195
9.0,경남,통영시,2,122,353,30,383,122,2,507,0.7554240631163708,0.2406311637080868,0.0039447731755424065
9.0,경남,하동군,5,34,51,3,54,34,5,93,0.5806451612903226,0.3655913978494624,0.053763440860215055
9.0,경남,함안군,10,67,142,11,153,67,10,230,0.6652173913043479,0.29130434782608694,0.043478260869565216
9.0,경남,함양군,4,56,84,29,113,56,4,173,0.653179190751445,0.3236994219653179,0.023121387283236993
9.0,경남,합천군,5,56,56,8,64,56,5,125,0.512,0.448,0.04
9.0,경북,경산시,12,201,501,15,516,201,12,729,0.7078189300411523,0.2757201646090535,0.01646090534979424
9.0,경북,경주시,25,272,598,61,659,272,25,956,0.6893305439330544,0.28451882845188287,0.02615062761506276
9.0,경북,고령군,5,46,72,5,77,46,5,128,0.6015625,0.359375,0.0390625
9.0,경북,구미시,15,311,818,72,890,311,15,1216,0.7319078947368421,0.2557565789473684,0.012335526315789474
9.0,경북,군위군,3,13,36,2,38,13,3,54,0.7037037037037037,0.24074074074074073,0.05555555555555555
9.0,경북,김천시,11,104,226,10,236,104,11,351,0.6723646723646723,0.2962962962962963,0.03133903133903134
9.0,경북,문경시,3,57,157,13,170,57,3,230,0.7391304347826086,0.24782608695652175,0.013043478260869565
9.0,경북,봉화군,1,41,57,2,59,41,1,101,0.5841584158415841,0.40594059405940597,0.009900990099009901
9.0,경북,상주시,12,127,247,6,253,127,12,392,0.6454081632653061,0.3239795918367347,0.030612244897959183
9.0,경북,성주군,5,37,109,6,115,37,5,157,0.732484076433121,0.2356687898089172,0.03184713375796178
9.0,경북,안동시,13,201,587,77,664,201,13,878,0.7562642369020501,0.22892938496583143,0.014806378132118452
9.0,경북,영덕군,3,77,126,10,136,77,3,216,0.6296296296296297,0.35648148148148145,0.013888888888888888
9.0,경북,영양군,2,27,46,3,49,27,2,78,0.6282051282051282,0.34615384615384615,0.02564102564102564
9.0,경북,영주시,9,102,180,10,190,102,9,301,0.6312292358803987,0.3388704318936877,0.029900332225913623
9.0,경북,영천시,5,91,379,30,409,91,5,505,0.80990099009901,0.1801980198019802,0.009900990099009901
9.0,경북,예천군,5,63,65,2,67,63,5,135,0.4962962962962963,0.4666666666666667,0.037037037037037035
9.0,경북,울릉군,0,0,3,0,3,0,0,3,1.0,0.0,0.0
9.0,경북,울진군,2,50,65,9,74,50,2,126,0.5873015873015873,0.3968253968253968,0.015873015873015872
9.0,경북,의성군,4,65,84,1,85,65,4,154,0.551948051948052,0.42207792207792205,0.025974025974025976
9.0,경북,청도군,8,43,113,5,118,43,8,169,0.6982248520710059,0.25443786982248523,0.047337278106508875
9.0,경북,청송군,1,27,41,16,57,27,1,85,0.6705882352941176,0.3176470588235294,0.011764705882352941
9.0,경북,칠곡군,8,112,368,50,418,112,8,538,0.7769516728624535,0.20817843866171004,0.01486988847583643
9.0,경북,포항시,12,359,1397,106,1503,359,12,1874,0.8020277481323372,0.19156883671291355,0.0064034151547491995
